mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.0102,0,1000,19561831
0,0.001,0.0101,0,1000,19561832
0,0.001,0.0101,0,1000,19561833
0,0.001,0.0101,0,1000,19561834
0,0.001,0.0106,0,1000,19561835
0,0.001,0.01,0,1000,19561836
0,0.001,0.0104,0,1000,19561837
0,0.001,0.0119,0,1000,19561838
0,0.001,0.0101,0,1000,19561839
0,0.001,0.0101,0,1000,19561840
0,0.001,0.0132,0,1000,19561841
0,0.001,0.0105,0,1000,19561842
0,0.001,0.0101,0,1000,19561843
0,0.001,0.0109,0,1000,19561844
0,0.001,0.01,0,1000,19561845
0,0.001,0.0101,0,1000,19561846
0,0.001,0.0107,0,1000,19561847
0,0.001,0.01,0,1000,19561848
0,0.001,0.0101,0,1000,19561849
0,0.001,0.0098,0,1000,19561850
0,0.001,0.0102,0,1000,19561851
0,0.001,0.0114,0,1000,19561852
0,0.001,0.0113,0,1000,19561853
0,0.001,0.0114,0,1000,19561854
0,0.001,0.0104,0,1000,19561855
0,0.001,0.01,0,1000,19561856
0,0.001,0.0102,0,1000,19561857
0,0.001,0.0106,0,1000,19561858
0,0.001,0.0103,0,1000,19561859
0,0.001,0.0103,0,1000,19561860
0,0.001,0.01,0,1000,19561861
0,0.001,0.0101,0,1000,19561862
0,0.001,0.0102,0,1000,19561863
0,0.001,0.0101,0,1000,19561864
0,0.001,0.0099,0,1000,19561865
0,0.001,0.0102,0,1000,19561866
0,0.001,0.0119,0,1000,19561867
0,0.001,0.0102,0,1000,19561868
0,0.001,0.0101,0,1000,19561869
0,0.001,0.0104,0,1000,19561870
0,0.001,0.0101,0,1000,19561871
0,0.001,0.0101,0,1000,19561872
0,0.001,0.0099,0,1000,19561873
0,0.001,0.0104,0,1000,19561874
0,0.001,0.0107,0,1000,19561875
0,0.001,0.0102,0,1000,19561876
0,0.001,0.0101,0,1000,19561877
0,0.001,0.0104,0,1000,19561878
0,0.001,0.0113,0,1000,19561879
0,0.001,0.0103,0,1000,19561880
0,0.001,0.0113,0,1000,19561881
0,0.001,0.01,0,1000,19561882
0,0.001,0.0111,0,1000,19561883
0,0.001,0.0101,0,1000,19561884
0,0.001,0.0103,0,1000,19561885
0,0.001,0.0103,0,1000,19561886
0,0.001,0.01,0,1000,19561887
0,0.001,0.0102,0,1000,19561888
0,0.001,0.0108,0,1000,19561889
0,0.001,0.0107,0,1000,19561890
0,0.001,0.0116,0,1000,19561891
0,0.001,0.0104,0,1000,19561892
0,0.001,0.01,0,1000,19561893
0,0.001,0.0101,0,1000,19561894
0,0.001,0.0101,0,1000,19561895
0,0.001,0.0099,0,1000,19561896
0,0.001,0.01,0,1000,19561897
0,0.001,0.0112,0,1000,19561898
0,0.001,0.0104,0,1000,19561899
0,0.001,0.0101,0,1000,19561900
0,0.001,0.0102,0,1000,19561901
0,0.001,0.0102,0,1000,19561902
0,0.001,0.0114,0,1000,19561903
0,0.001,0.0099,0,1000,19561904
0,0.001,0.01,0,1000,19561905
0,0.001,0.0102,0,1000,19561906
0,0.001,0.01,0,1000,19561907
0,0.001,0.01,0,1000,19561908
0,0.001,0.0101,0,1000,19561909
0,0.001,0.0108,0,1000,19561910
0,0.001,0.0102,0,1000,19561911
0,0.001,0.0135,0,1000,19561912
0,0.001,0.0101,0,1000,19561913
0,0.001,0.0104,0,1000,19561914
0,0.001,0.0103,0,1000,19561915
0,0.001,0.0103,0,1000,19561916
0,0.001,0.0099,0,1000,19561917
0,0.001,0.0104,0,1000,19561918
0,0.001,0.0103,0,1000,19561919
0,0.001,0.0101,0,1000,19561920
0,0.001,0.0102,0,1000,19561921
0,0.001,0.0101,0,1000,19561922
0,0.001,0.0113,0,1000,19561923
0,0.001,0.0103,0,1000,19561924
0,0.001,0.01,0,1000,19561925
0,0.001,0.0108,0,1000,19561926
0,0.001,0.0099,0,1000,19561927
0,0.001,0.01,0,1000,19561928
0,0.001,0.0101,0,1000,19561929
0,0.001,0.0102,0,1000,19561930
1,0.001,0.1546,0,1000,19561831
1,0.001,0.1528,0,1000,19561832
1,0.001,0.1566,0,1000,19561833
1,0.001,0.1543,0,1000,19561834
1,0.001,0.1541,0,1000,19561835
1,0.001,0.1536,0,1000,19561836
1,0.001,0.1568,0,1000,19561837
1,0.001,0.1578,0,1000,19561838
1,0.001,0.1593,0,1000,19561839
1,0.001,0.1497,0,1000,19561840
1,0.001,0.1546,0,1000,19561841
1,0.001,0.1522,0,1000,19561842
1,0.001,0.1591,0,1000,19561843
1,0.001,0.1519,0,1000,19561844
1,0.001,0.1502,0,1000,19561845
1,0.001,0.1501,0,1000,19561846
1,0.001,0.1555,0,1000,19561847
1,0.001,0.1488,0,1000,19561848
1,0.001,0.1523,0,1000,19561849
1,0.001,0.1533,0,1000,19561850
1,0.001,0.1478,0,1000,19561851
1,0.001,0.1521,0,1000,19561852
1,0.001,0.1535,0,1000,19561853
1,0.001,0.1507,0,1000,19561854
1,0.001,0.1544,0,1000,19561855
1,0.001,0.1522,0,1000,19561856
1,0.001,0.1552,0,1000,19561857
1,0.001,0.1577,0,1000,19561858
1,0.001,0.1571,0,1000,19561859
1,0.001,0.1556,0,1000,19561860
1,0.001,0.1576,0,1000,19561861
1,0.001,0.1476,0,1000,19561862
1,0.001,0.1461,0,1000,19561863
1,0.001,0.1505,0,1000,19561864
1,0.001,0.1512,0,1000,19561865
1,0.001,0.1535,0,1000,19561866
1,0.001,0.1462,0,1000,19561867
1,0.001,0.1472,0,1000,19561868
1,0.001,0.1564,0,1000,19561869
1,0.001,0.1525,0,1000,19561870
1,0.001,0.1552,0,1000,19561871
1,0.001,0.1532,0,1000,19561872
1,0.001,0.1569,0,1000,19561873
1,0.001,0.1555,0,1000,19561874
1,0.001,0.1522,0,1000,19561875
1,0.001,0.1493,0,1000,19561876
1,0.001,0.1474,0,1000,19561877
1,0.001,0.1589,0,1000,19561878
1,0.001,0.1493,0,1000,19561879
1,0.001,0.1529,0,1000,19561880
1,0.001,0.1499,0,1000,19561881
1,0.001,0.1538,0,1000,19561882
1,0.001,0.1498,0,1000,19561883
1,0.001,0.1528,0,1000,19561884
1,0.001,0.1496,0,1000,19561885
1,0.001,0.1513,0,1000,19561886
1,0.001,0.1544,0,1000,19561887
1,0.001,0.1502,0,1000,19561888
1,0.001,0.1538,0,1000,19561889
1,0.001,0.1493,0,1000,19561890
1,0.001,0.1574,0,1000,19561891
1,0.001,0.1513,0,1000,19561892
1,0.001,0.1528,0,1000,19561893
1,0.001,0.1553,0,1000,19561894
1,0.001,0.1522,0,1000,19561895
1,0.001,0.1484,0,1000,19561896
1,0.001,0.1545,0,1000,19561897
1,0.001,0.1506,0,1000,19561898
1,0.001,0.1517,0,1000,19561899
1,0.001,0.1522,0,1000,19561900
1,0.001,0.1558,0,1000,19561901
1,0.001,0.1522,0,1000,19561902
1,0.001,0.1571,0,1000,19561903
1,0.001,0.1436,0,1000,19561904
1,0.001,0.1506,0,1000,19561905
1,0.001,0.1489,0,1000,19561906
1,0.001,0.1522,0,1000,19561907
1,0.001,0.1484,0,1000,19561908
1,0.001,0.1542,0,1000,19561909
1,0.001,0.1548,0,1000,19561910
1,0.001,0.1531,0,1000,19561911
1,0.001,0.148,0,1000,19561912
1,0.001,0.1527,0,1000,19561913
1,0.001,0.1559,0,1000,19561914
1,0.001,0.1532,0,1000,19561915
1,0.001,0.1566,0,1000,19561916
1,0.001,0.15,0,1000,19561917
1,0.001,0.1503,0,1000,19561918
1,0.001,0.1533,0,1000,19561919
1,0.001,0.1541,0,1000,19561920
1,0.001,0.1446,0,1000,19561921
1,0.001,0.1479,0,1000,19561922
1,0.001,0.1494,0,1000,19561923
1,0.001,0.1512,0,1000,19561924
1,0.001,0.1529,0,1000,19561925
1,0.001,0.1456,0,1000,19561926
1,0.001,0.1492,0,1000,19561927
1,0.001,0.1485,0,1000,19561928
1,0.001,0.1534,0,1000,19561929
1,0.001,0.1526,0,1000,19561930
2,0.001,0.3104,0,1000,19561831
2,0.001,0.3017,0,1000,19561832
2,0.001,0.3101,0,1000,19561833
2,0.001,0.3057,0,1000,19561834
2,0.001,0.3075,0,1000,19561835
2,0.001,0.3139,0,1000,19561836
2,0.001,0.3096,0,1000,19561837
2,0.001,0.3076,0,1000,19561838
2,0.001,0.3091,0,1000,19561839
2,0.001,0.3102,0,1000,19561840
2,0.001,0.3163,0,1000,19561841
2,0.001,0.3058,0,1000,19561842
2,0.001,0.3023,0,1000,19561843
2,0.001,0.3137,0,1000,19561844
2,0.001,0.3043,0,1000,19561845
2,0.001,0.3031,0,1000,19561846
2,0.001,0.311,0,1000,19561847
2,0.001,0.3038,0,1000,19561848
2,0.001,0.3121,0,1000,19561849
2,0.001,0.3058,0,1000,19561850
2,0.001,0.2991,0,1000,19561851
2,0.001,0.3011,0,1000,19561852
2,0.001,0.3048,0,1000,19561853
2,0.001,0.3064,0,1000,19561854
2,0.001,0.3036,0,1000,19561855
2,0.001,0.3044,0,1000,19561856
2,0.001,0.3036,0,1000,19561857
2,0.001,0.3111,0,1000,19561858
2,0.001,0.3079,0,1000,19561859
2,0.001,0.3046,0,1000,19561860
2,0.001,0.3085,0,1000,19561861
2,0.001,0.298,0,1000,19561862
2,0.001,0.3003,0,1000,19561863
2,0.001,0.3014,0,1000,19561864
2,0.001,0.3051,0,1000,19561865
2,0.001,0.3035,0,1000,19561866
2,0.001,0.2962,0,1000,19561867
2,0.001,0.2996,0,1000,19561868
2,0.001,0.3021,0,1000,19561869
2,0.001,0.309,0,1000,19561870
2,0.001,0.3053,0,1000,19561871
2,0.001,0.3059,0,1000,19561872
2,0.001,0.3076,0,1000,19561873
2,0.001,0.2988,0,1000,19561874
2,0.001,0.2969,0,1000,19561875
2,0.001,0.3106,0,1000,19561876
2,0.001,0.315,0,1000,19561877
2,0.001,0.2964,0,1000,19561878
2,0.001,0.3034,0,1000,19561879
2,0.001,0.2991,0,1000,19561880
2,0.001,0.2992,0,1000,19561881
2,0.001,0.3084,0,1000,19561882
2,0.001,0.3083,0,1000,19561883
2,0.001,0.3005,0,1000,19561884
2,0.001,0.3121,0,1000,19561885
2,0.001,0.3046,0,1000,19561886
2,0.001,0.306,0,1000,19561887
2,0.001,0.3051,0,1000,19561888
2,0.001,0.3013,0,1000,19561889
2,0.001,0.3115,0,1000,19561890
2,0.001,0.3024,0,1000,19561891
2,0.001,0.3044,0,1000,19561892
2,0.001,0.3041,0,1000,19561893
2,0.001,0.3034,0,1000,19561894
2,0.001,0.3018,0,1000,19561895
2,0.001,0.3046,0,1000,19561896
2,0.001,0.3084,0,1000,19561897
2,0.001,0.304,0,1000,19561898
2,0.001,0.3005,0,1000,19561899
2,0.001,0.3075,0,1000,19561900
2,0.001,0.3038,0,1000,19561901
2,0.001,0.306,0,1000,19561902
2,0.001,0.3062,0,1000,19561903
2,0.001,0.3035,0,1000,19561904
2,0.001,0.3059,0,1000,19561905
2,0.001,0.3012,0,1000,19561906
2,0.001,0.3065,0,1000,19561907
2,0.001,0.3074,0,1000,19561908
2,0.001,0.3064,0,1000,19561909
2,0.001,0.3144,0,1000,19561910
2,0.001,0.3083,0,1000,19561911
2,0.001,0.3014,0,1000,19561912
2,0.001,0.3027,0,1000,19561913
2,0.001,0.3056,0,1000,19561914
2,0.001,0.3025,0,1000,19561915
2,0.001,0.3027,0,1000,19561916
2,0.001,0.302,0,1000,19561917
2,0.001,0.2992,0,1000,19561918
2,0.001,0.3049,0,1000,19561919
2,0.001,0.3042,0,1000,19561920
2,0.001,0.3027,0,1000,19561921
2,0.001,0.3004,0,1000,19561922
2,0.001,0.2971,0,1000,19561923
2,0.001,0.3103,0,1000,19561924
2,0.001,0.3043,0,1000,19561925
2,0.001,0.3098,0,1000,19561926
2,0.001,0.3053,0,1000,19561927
2,0.001,0.3021,0,1000,19561928
2,0.001,0.2959,0,1000,19561929
2,0.001,0.3069,0,1000,19561930
