learning rule,stability,morality,cycle length,generation count,seed
IBest,1.0,0.891,1,30,19561831
IBest,1.0,0.942,1,29,19561832
IBest,1.0,0.96,1,21,19561833
IBest,1.0,0.514,1,29,19561834
IBest,1.0,0.97,1,20,19561835
IBest,1.0,0.89,1,26,19561836
IBest,1.0,0.915,1,18,19561837
IBest,1.0,0.981,1,12,19561838
IBest,1.0,0.977,1,28,19561839
IBest,1.0,0.951,1,15,19561840
IBest,1.0,0.99,1,12,19561841
IBest,1.0,0.921,1,14,19561842
IBest,1.0,0.9,1,27,19561843
IBest,1.0,0.982,1,13,19561844
IBest,1.0,0.718,1,43,19561845
IBest,1.0,0.932,1,33,19561846
IBest,1.0,0.917,1,17,19561847
IBest,1.0,0.945,1,21,19561848
IBest,1.0,0.953,1,17,19561849
IBest,1.0,0.917,1,39,19561850
IBest,1.0,0.966,1,22,19561851
IBest,1.0,0.958,1,16,19561852
IBest,1.0,0.96,1,14,19561853
IBest,1.0,0.939,1,16,19561854
IBest,1.0,0.977,1,17,19561855
IBest,1.0,0.885,1,36,19561856
IBest,1.0,0.916,1,37,19561857
IBest,1.0,0.958,1,11,19561858
IBest,1.0,0.966,1,22,19561859
IBest,1.0,0.973,1,16,19561860
IBest,1.0,0.944,1,18,19561861
IBest,1.0,0.981,1,12,19561862
IBest,1.0,0.972,1,21,19561863
IBest,1.0,0.821,1,22,19561864
IBest,1.0,0.956,1,25,19561865
IBest,1.0,0.9,1,26,19561866
IBest,1.0,0.951,1,16,19561867
IBest,1.0,0.948,1,24,19561868
IBest,1.0,0.948,1,13,19561869
IBest,1.0,0.929,1,15,19561870
IBest,1.0,0.942,1,15,19561871
IBest,1.0,0.922,1,19,19561872
IBest,1.0,0.814,1,25,19561873
IBest,1.0,0.981,1,10,19561874
IBest,1.0,0.965,1,13,19561875
IBest,1.0,0.962,1,19,19561876
IBest,1.0,0.921,1,16,19561877
IBest,1.0,0.99,1,12,19561878
IBest,1.0,0.966,1,19,19561879
IBest,1.0,0.852,1,52,19561880
IBest,1.0,0.93,1,14,19561881
IBest,1.0,0.892,1,24,19561882
IBest,1.0,0.97,1,10,19561883
IBest,1.0,0.889,1,19,19561884
IBest,1.0,0.951,1,16,19561885
IBest,1.0,0.91,1,17,19561886
IBest,1.0,0.97,1,22,19561887
IBest,1.0,0.957,1,29,19561888
IBest,1.0,0.936,1,23,19561889
IBest,1.0,0.971,1,13,19561890
IBest,1.0,0.948,1,15,19561891
IBest,1.0,0.829,1,41,19561892
IBest,1.0,0.773,1,37,19561893
IBest,1.0,0.958,1,26,19561894
IBest,1.0,0.963,1,16,19561895
IBest,1.0,0.908,1,37,19561896
IBest,1.0,0.965,1,13,19561897
IBest,1.0,0.951,1,12,19561898
IBest,1.0,0.961,1,19,19561899
IBest,1.0,0.962,1,25,19561900
IBest,1.0,0.868,1,28,19561901
IBest,1.0,0.901,1,29,19561902
IBest,1.0,0.955,1,22,19561903
IBest,1.0,0.675,1,36,19561904
IBest,1.0,0.926,1,18,19561905
IBest,1.0,0.976,1,16,19561906
IBest,1.0,0.805,1,45,19561907
IBest,1.0,0.948,1,29,19561908
IBest,1.0,0.98,1,9,19561909
IBest,1.0,0.984,1,21,19561910
IBest,1.0,0.944,1,18,19561911
IBest,1.0,0.96,1,14,19561912
IBest,1.0,0.95,1,26,19561913
IBest,1.0,0.964,1,16,19561914
IBest,1.0,0.958,1,15,19561915
IBest,1.0,0.957,1,35,19561916
IBest,1.0,0.949,1,33,19561917
IBest,1.0,0.958,1,15,19561918
IBest,1.0,0.941,1,25,19561919
IBest,1.0,0.975,1,12,19561920
IBest,1.0,0.983,1,17,19561921
IBest,1.0,0.945,1,23,19561922
IBest,1.0,0.974,1,20,19561923
IBest,1.0,0.968,1,19,19561924
IBest,1.0,0.944,1,28,19561925
IBest,1.0,0.954,1,16,19561926
IBest,1.0,0.694,1,33,19561927
IBest,1.0,0.935,1,19,19561928
IBest,1.0,0.965,1,16,19561929
IBest,1.0,0.967,1,16,19561930
IProb,0.001,0.9882,0,1000,19561831
IProb,0.001,0.9965,0,1000,19561832
IProb,0.001,0.9956,0,1000,19561833
IProb,0.001,0.9854,0,1000,19561834
IProb,0.001,0.9961,0,1000,19561835
IProb,0.001,0.9958,0,1000,19561836
IProb,0.001,0.9957,0,1000,19561837
IProb,0.001,0.9981,0,1000,19561838
IProb,0.001,0.9952,0,1000,19561839
IProb,0.001,0.9929,0,1000,19561840
IProb,0.001,0.9962,0,1000,19561841
IProb,0.001,0.9971,0,1000,19561842
IProb,0.001,0.9956,0,1000,19561843
IProb,0.001,0.9978,0,1000,19561844
IProb,0.001,0.9859,0,1000,19561845
IProb,0.001,0.9927,0,1000,19561846
IProb,0.001,0.9956,0,1000,19561847
IProb,0.001,0.9957,0,1000,19561848
IProb,0.001,0.995,0,1000,19561849
IProb,0.001,0.9919,0,1000,19561850
IProb,0.001,0.9942,0,1000,19561851
IProb,0.001,0.9969,0,1000,19561852
IProb,0.001,0.9972,0,1000,19561853
IProb,0.001,0.9942,0,1000,19561854
IProb,0.001,0.9936,0,1000,19561855
IProb,0.001,0.9887,0,1000,19561856
IProb,0.001,0.9925,0,1000,19561857
IProb,0.001,0.9974,0,1000,19561858
IProb,0.001,0.9979,0,1000,19561859
IProb,0.001,0.9984,0,1000,19561860
IProb,0.001,0.994,0,1000,19561861
IProb,0.001,0.9939,0,1000,19561862
IProb,0.001,0.9952,0,1000,19561863
IProb,0.001,0.9869,0,1000,19561864
IProb,0.001,0.9938,0,1000,19561865
IProb,0.001,0.9917,0,1000,19561866
IProb,0.001,0.9985,0,1000,19561867
IProb,0.001,0.998,0,1000,19561868
IProb,0.001,0.9968,0,1000,19561869
IProb,0.001,0.9923,0,1000,19561870
IProb,0.001,0.9956,0,1000,19561871
IProb,0.001,0.9956,0,1000,19561872
IProb,0.001,0.9903,0,1000,19561873
IProb,0.001,0.9981,0,1000,19561874
IProb,0.001,0.998,0,1000,19561875
IProb,0.001,0.9953,0,1000,19561876
IProb,0.001,0.9969,0,1000,19561877
IProb,0.001,0.995,0,1000,19561878
IProb,0.001,0.9984,0,1000,19561879
IProb,0.001,0.9927,0,1000,19561880
IProb,0.001,0.9971,0,1000,19561881
IProb,0.001,0.9915,0,1000,19561882
IProb,0.001,0.9991,0,1000,19561883
IProb,0.001,0.9955,0,1000,19561884
IProb,0.001,0.9963,0,1000,19561885
IProb,0.001,0.9921,0,1000,19561886
IProb,0.001,0.9934,0,1000,19561887
IProb,0.001,0.996,0,1000,19561888
IProb,0.001,0.9888,0,1000,19561889
IProb,0.001,0.998,0,1000,19561890
IProb,0.001,0.9978,0,1000,19561891
IProb,0.001,0.9938,0,1000,19561892
IProb,0.001,0.9866,0,1000,19561893
IProb,0.001,0.9958,0,1000,19561894
IProb,0.001,0.9976,0,1000,19561895
IProb,0.001,0.9947,0,1000,19561896
IProb,0.001,0.9977,0,1000,19561897
IProb,0.001,0.9982,0,1000,19561898
IProb,0.001,0.9937,0,1000,19561899
IProb,0.001,0.9939,0,1000,19561900
IProb,0.001,0.9921,0,1000,19561901
IProb,0.001,0.9957,0,1000,19561902
IProb,0.001,0.9947,0,1000,19561903
IProb,0.001,0.9839,0,1000,19561904
IProb,0.001,0.9954,0,1000,19561905
IProb,0.001,0.9913,0,1000,19561906
IProb,0.001,0.9842,0,1000,19561907
IProb,0.001,0.9938,0,1000,19561908
IProb,0.001,0.9958,0,1000,19561909
IProb,0.001,0.9936,0,1000,19561910
IProb,0.001,0.995,0,1000,19561911
IProb,0.001,0.9982,0,1000,19561912
IProb,0.001,0.9949,0,1000,19561913
IProb,0.001,0.9948,0,1000,19561914
IProb,0.001,0.9967,0,1000,19561915
IProb,0.001,0.9878,0,1000,19561916
IProb,0.001,0.9888,0,1000,19561917
IProb,0.001,0.9974,0,1000,19561918
IProb,0.001,0.9953,0,1000,19561919
IProb,0.001,0.9971,0,1000,19561920
IProb,0.001,0.9974,0,1000,19561921
IProb,0.001,0.9968,0,1000,19561922
IProb,0.001,0.9973,0,1000,19561923
IProb,0.001,0.9955,0,1000,19561924
IProb,0.001,0.991,0,1000,19561925
IProb,0.001,0.9961,0,1000,19561926
IProb,0.001,0.9854,0,1000,19561927
IProb,0.001,0.9966,0,1000,19561928
IProb,0.001,0.9933,0,1000,19561929
IProb,0.001,0.9966,0,1000,19561930
IAvg,1.0,0.487,1,12,19561831
IAvg,0.25,0.52,4,14,19561832
IAvg,1.0,0.556,1,9,19561833
IAvg,1.0,0.281,1,11,19561834
IAvg,1.0,0.667,1,10,19561835
IAvg,1.0,0.458,1,9,19561836
IAvg,0.25,0.544,4,12,19561837
IAvg,1.0,0.766,1,11,19561838
IAvg,1.0,0.511,1,11,19561839
IAvg,1.0,0.661,1,12,19561840
IAvg,0.5,0.755,2,9,19561841
IAvg,1.0,0.623,1,9,19561842
IAvg,0.25,0.615,4,13,19561843
IAvg,1.0,0.745,1,8,19561844
IAvg,1.0,0.211,1,8,19561845
IAvg,1.0,0.792,1,10,19561846
IAvg,1.0,0.528,1,9,19561847
IAvg,1.0,0.44,1,11,19561848
IAvg,1.0,0.53,1,8,19561849
IAvg,1.0,0.354,1,12,19561850
IAvg,0.25,0.5815,4,15,19561851
IAvg,0.5,0.63,2,13,19561852
IAvg,1.0,0.708,1,11,19561853
IAvg,1.0,0.648,1,8,19561854
IAvg,1.0,0.674,1,13,19561855
IAvg,1.0,0.463,1,10,19561856
IAvg,0.25,0.402,4,22,19561857
IAvg,0.25,0.677,4,13,19561858
IAvg,0.25,0.644,4,11,19561859
IAvg,0.25,0.649,4,11,19561860
IAvg,0.5,0.51,2,10,19561861
IAvg,1.0,0.556,1,11,19561862
IAvg,1.0,0.573,1,13,19561863
IAvg,1.0,0.446,1,9,19561864
IAvg,1.0,0.475,1,9,19561865
IAvg,1.0,0.619,1,10,19561866
IAvg,1.0,0.729,1,12,19561867
IAvg,1.0,0.695,1,12,19561868
IAvg,0.25,0.667,4,13,19561869
IAvg,1.0,0.625,1,9,19561870
IAvg,0.25,0.616,4,11,19561871
IAvg,1.0,0.524,1,9,19561872
IAvg,1.0,0.328,1,9,19561873
IAvg,1.0,0.678,1,9,19561874
IAvg,1.0,0.737,1,14,19561875
IAvg,1.0,0.657,1,9,19561876
IAvg,0.25,0.541,4,13,19561877
IAvg,1.0,0.642,1,10,19561878
IAvg,0.25,0.719,4,11,19561879
IAvg,1.0,0.373,1,18,19561880
IAvg,1.0,0.604,1,8,19561881
IAvg,0.25,0.446,4,16,19561882
IAvg,0.25,0.863,4,13,19561883
IAvg,0.25,0.538,4,15,19561884
IAvg,1.0,0.659,1,11,19561885
IAvg,0.25,0.5222,4,11,19561886
IAvg,0.5,0.456,2,9,19561887
IAvg,1.0,0.58,1,9,19561888
IAvg,0.5,0.663,2,9,19561889
IAvg,0.25,0.67,4,10,19561890
IAvg,0.25,0.69,4,11,19561891
IAvg,0.25,0.386,4,16,19561892
IAvg,1.0,0.285,1,15,19561893
IAvg,0.25,0.561,4,14,19561894
IAvg,0.25,0.729,4,15,19561895
IAvg,1.0,0.472,1,11,19561896
IAvg,1.0,0.638,1,13,19561897
IAvg,0.25,0.729,4,10,19561898
IAvg,1.0,0.56,1,7,19561899
IAvg,1.0,0.467,1,15,19561900
IAvg,1.0,0.367,1,13,19561901
IAvg,1.0,0.536,1,12,19561902
IAvg,0.25,0.483,4,14,19561903
IAvg,0.25,0.252,4,11,19561904
IAvg,0.25,0.618,4,11,19561905
IAvg,1.0,0.655,1,10,19561906
IAvg,1.0,0.387,1,14,19561907
IAvg,0.25,0.55,4,15,19561908
IAvg,1.0,0.77,1,8,19561909
IAvg,1.0,0.593,1,9,19561910
IAvg,0.25,0.547,4,13,19561911
IAvg,1.0,0.751,1,10,19561912
IAvg,1.0,0.541,1,13,19561913
IAvg,1.0,0.683,1,8,19561914
IAvg,0.25,0.607,4,13,19561915
IAvg,1.0,0.409,1,10,19561916
IAvg,1.0,0.444,1,11,19561917
IAvg,1.0,0.67,1,13,19561918
IAvg,1.0,0.563,1,12,19561919
IAvg,1.0,0.638,1,13,19561920
IAvg,0.25,0.665,4,12,19561921
IAvg,0.25,0.653,4,13,19561922
IAvg,1.0,0.645,1,11,19561923
IAvg,0.25,0.568,4,12,19561924
IAvg,1.0,0.358,1,8,19561925
IAvg,1.0,0.577,1,13,19561926
IAvg,1.0,0.238,1,8,19561927
IAvg,1.0,0.632,1,9,19561928
IAvg,1.0,0.607,1,12,19561929
IAvg,1.0,0.66,1,12,19561930
BestR,0.5,0.254,2,9,19561831
BestR,0.5,0.434,2,9,19561832
BestR,0.5,0.6135,2,16,19561833
BestR,0.5,0.105,2,12,19561834
BestR,0.5,0.729,2,7,19561835
BestR,0.5,0.3955,2,9,19561836
BestR,0.5,0.498,2,11,19561837
BestR,0.5,0.8475,2,11,19561838
BestR,0.5,0.391,2,9,19561839
BestR,0.5,0.6305,2,10,19561840
BestR,0.5,0.8085,2,11,19561841
BestR,0.5,0.582,2,15,19561842
BestR,0.5,0.46,2,9,19561843
BestR,0.5,0.8285,2,9,19561844
BestR,0.5,0.0995,2,6,19561845
BestR,0.5,0.2955,2,13,19561846
BestR,0.5,0.482,2,10,19561847
BestR,0.5,0.3575,2,9,19561848
BestR,0.5,0.4545,2,13,19561849
BestR,0.5,0.202,2,6,19561850
BestR,0.5,0.6115,2,10,19561851
BestR,0.5,0.568,2,11,19561852
BestR,0.5,0.724,2,9,19561853
BestR,0.5,0.594,2,9,19561854
BestR,0.5,0.657,2,11,19561855
BestR,0.5,0.204,2,9,19561856
BestR,0.5,0.248,2,11,19561857
BestR,0.5,0.6815,2,12,19561858
BestR,0.5,0.753,2,8,19561859
BestR,0.5,0.7565,2,12,19561860
BestR,0.5,0.4255,2,12,19561861
BestR,0.5,0.575,2,11,19561862
BestR,0.5,0.466,2,13,19561863
BestR,0.5,0.3535,2,11,19561864
BestR,0.5,0.341,2,12,19561865
BestR,0.5,0.4355,2,11,19561866
BestR,0.5,0.782,2,13,19561867
BestR,0.5,0.721,2,14,19561868
BestR,0.5,0.614,2,10,19561869
BestR,0.5,0.5235,2,11,19561870
BestR,0.5,0.5225,2,12,19561871
BestR,0.5,0.416,2,11,19561872
BestR,0.5,0.1955,2,9,19561873
BestR,0.5,0.7025,2,11,19561874
BestR,0.5,0.818,2,10,19561875
BestR,0.5,0.5735,2,11,19561876
BestR,0.5,0.6495,2,12,19561877
BestR,0.5,0.681,2,10,19561878
BestR,0.5,0.7975,2,9,19561879
BestR,0.5,0.2,2,10,19561880
BestR,0.5,0.596,2,10,19561881
BestR,0.5,0.3805,2,12,19561882
BestR,0.5,0.8605,2,10,19561883
BestR,0.5,0.4435,2,11,19561884
BestR,0.5,0.5515,2,10,19561885
BestR,0.5,0.472,2,8,19561886
BestR,0.5,0.324,2,10,19561887
BestR,0.5,0.4905,2,10,19561888
BestR,0.5,0.7105,2,10,19561889
BestR,0.5,0.761,2,8,19561890
BestR,0.5,0.7515,2,11,19561891
BestR,0.5,0.3245,2,10,19561892
BestR,0.5,0.181,2,7,19561893
BestR,0.5,0.485,2,9,19561894
BestR,0.5,0.6585,2,9,19561895
BestR,0.5,0.2925,2,7,19561896
BestR,0.5,0.656,2,11,19561897
BestR,0.5,0.834,2,13,19561898
BestR,0.5,0.562,2,11,19561899
BestR,0.5,0.3645,2,8,19561900
BestR,0.5,0.318,2,9,19561901
BestR,0.5,0.41,2,9,19561902
BestR,0.5,0.4025,2,9,19561903
BestR,0.5,0.163,2,10,19561904
BestR,0.5,0.5035,2,13,19561905
BestR,0.5,0.6165,2,9,19561906
BestR,0.5,0.175,2,12,19561907
BestR,0.5,0.465,2,10,19561908
BestR,0.5,0.79,2,11,19561909
BestR,0.5,0.4575,2,9,19561910
BestR,0.5,0.529,2,11,19561911
BestR,0.5,0.758,2,9,19561912
BestR,0.5,0.303,2,10,19561913
BestR,0.5,0.6275,2,12,19561914
BestR,0.5,0.5555,2,11,19561915
BestR,0.5,0.2715,2,11,19561916
BestR,0.5,0.322,2,10,19561917
BestR,0.5,0.591,2,10,19561918
BestR,0.5,0.5435,2,9,19561919
BestR,0.5,0.551,2,12,19561920
BestR,0.5,0.672,2,11,19561921
BestR,0.5,0.488,2,11,19561922
BestR,0.5,0.6445,2,11,19561923
BestR,0.5,0.5435,2,12,19561924
BestR,0.5,0.2295,2,12,19561925
BestR,0.5,0.464,2,17,19561926
BestR,1.0,0.075,1,6,19561927
BestR,0.5,0.58,2,8,19561928
BestR,0.5,0.471,2,8,19561929
BestR,0.5,0.727,2,12,19561930
