population size,stability,morality,cycle length,generation count,seed
100,1.0,0.0,1,6,19561831
100,1.0,0.0,1,8,19561832
100,1.0,0.0,1,8,19561833
100,1.0,0.0,1,5,19561834
100,1.0,0.53,1,8,19561835
100,1.0,0.0,1,6,19561836
100,1.0,0.0,1,5,19561837
100,1.0,0.0,1,5,19561838
100,1.0,0.0,1,5,19561839
100,1.0,0.0,1,5,19561840
100,1.0,0.0,1,5,19561841
100,1.0,0.0,1,5,19561842
100,1.0,0.1,1,12,19561843
100,1.0,0.0,1,9,19561844
100,1.0,0.0,1,7,19561845
100,1.0,1.0,1,6,19561846
100,1.0,0.0,1,4,19561847
100,1.0,0.0,1,8,19561848
100,1.0,0.26,1,10,19561849
100,1.0,0.0,1,6,19561850
100,1.0,0.0,1,5,19561851
100,1.0,0.0,1,6,19561852
100,1.0,0.0,1,6,19561853
100,1.0,0.0,1,4,19561854
100,1.0,0.0,1,5,19561855
100,1.0,0.0,1,11,19561856
100,1.0,0.0,1,5,19561857
100,1.0,0.85,1,7,19561858
100,1.0,0.0,1,6,19561859
100,1.0,0.19,1,8,19561860
100,0.5,0.0,2,6,19561861
100,1.0,0.0,1,6,19561862
100,1.0,0.0,1,7,19561863
100,1.0,0.0,1,6,19561864
100,1.0,0.0,1,5,19561865
100,1.0,0.0,1,6,19561866
100,1.0,0.0,1,8,19561867
100,1.0,0.0,1,5,19561868
100,1.0,0.46,1,9,19561869
100,1.0,0.0,1,5,19561870
100,1.0,0.0,1,6,19561871
100,1.0,0.0,1,4,19561872
100,1.0,0.0,1,8,19561873
100,1.0,0.0,1,8,19561874
100,1.0,0.0,1,6,19561875
100,1.0,0.0,1,5,19561876
100,1.0,0.0,1,6,19561877
100,1.0,0.74,1,8,19561878
100,1.0,0.0,1,6,19561879
100,1.0,0.0,1,8,19561880
100,1.0,0.0,1,4,19561881
100,0.5,0.0,2,7,19561882
100,1.0,0.08,1,5,19561883
100,1.0,0.0,1,6,19561884
100,1.0,0.0,1,6,19561885
100,1.0,0.0,1,6,19561886
100,1.0,0.0,1,7,19561887
100,1.0,0.0,1,7,19561888
100,1.0,0.0,1,5,19561889
100,1.0,0.0,1,10,19561890
100,1.0,0.0,1,6,19561891
100,1.0,0.0,1,6,19561892
100,1.0,0.0,1,5,19561893
100,1.0,0.0,1,7,19561894
100,1.0,0.0,1,6,19561895
100,1.0,0.09,1,6,19561896
100,1.0,0.0,1,5,19561897
100,1.0,0.0,1,5,19561898
100,1.0,0.0,1,4,19561899
100,1.0,0.0,1,7,19561900
100,1.0,0.0,1,7,19561901
100,1.0,0.0,1,6,19561902
100,1.0,0.0,1,4,19561903
100,1.0,0.0,1,5,19561904
100,1.0,0.46,1,7,19561905
100,1.0,0.1,1,8,19561906
100,1.0,0.0,1,9,19561907
100,1.0,0.0,1,10,19561908
100,1.0,0.0,1,5,19561909
100,1.0,0.0,1,5,19561910
100,1.0,1.0,1,15,19561911
100,1.0,0.0,1,6,19561912
100,1.0,0.0,1,9,19561913
100,1.0,0.0,1,4,19561914
100,1.0,0.0,1,7,19561915
100,1.0,0.0,1,7,19561916
100,1.0,0.0,1,5,19561917
100,1.0,0.0,1,6,19561918
100,1.0,0.0,1,6,19561919
100,0.5,0.0,2,7,19561920
100,1.0,0.0,1,6,19561921
100,1.0,0.0,1,4,19561922
100,1.0,0.0,1,6,19561923
100,1.0,0.0,1,7,19561924
100,1.0,0.0,1,6,19561925
100,1.0,0.0,1,5,19561926
100,1.0,0.0,1,5,19561927
100,1.0,0.0,1,9,19561928
100,1.0,0.0,1,7,19561929
100,1.0,0.0,1,6,19561930
1000,1.0,0.0098,1,8,19561831
1000,1.0,0.0,1,10,19561832
1000,0.5,0.0,2,11,19561833
1000,1.0,0.0449,1,9,19561834
1000,1.0,0.0244,1,8,19561835
1000,1.0,0.0244,1,10,19561836
1000,1.0,0.0186,1,10,19561837
1000,1.0,0.0,1,9,19561838
1000,1.0,0.0156,1,9,19561839
1000,1.0,0.0195,1,10,19561840
1000,1.0,0.0117,1,8,19561841
1000,1.0,0.0098,1,13,19561842
1000,1.0,0.0195,1,10,19561843
1000,1.0,0.0459,1,8,19561844
1000,1.0,0.0,1,10,19561845
1000,1.0,0.0469,1,12,19561846
1000,1.0,0.0,1,11,19561847
1000,1.0,0.0205,1,8,19561848
1000,0.5,0.0479,2,15,19561849
1000,1.0,0.0,1,10,19561850
1000,1.0,0.0,1,7,19561851
1000,1.0,0.0,1,9,19561852
1000,0.5,0.0449,2,12,19561853
1000,1.0,0.0,1,9,19561854
1000,1.0,0.0156,1,10,19561855
1000,1.0,0.0732,1,9,19561856
1000,1.0,0.0088,1,9,19561857
1000,1.0,0.0,1,9,19561858
1000,1.0,0.0186,1,8,19561859
1000,1.0,0.0146,1,9,19561860
1000,1.0,0.0,1,9,19561861
1000,1.0,0.0098,1,9,19561862
1000,1.0,0.2568,1,12,19561863
1000,1.0,0.0,1,7,19561864
1000,1.0,0.0,1,6,19561865
1000,0.5,0.0,2,8,19561866
1000,1.0,0.0254,1,9,19561867
1000,1.0,0.0117,1,8,19561868
1000,1.0,0.0479,1,10,19561869
1000,0.5,0.0,2,11,19561870
1000,1.0,0.0127,1,8,19561871
1000,1.0,0.0,1,9,19561872
1000,1.0,0.0078,1,7,19561873
1000,1.0,0.0,1,9,19561874
1000,1.0,0.0244,1,7,19561875
1000,1.0,0.0,1,10,19561876
1000,0.5,0.0264,2,11,19561877
1000,1.0,0.0,1,8,19561878
1000,1.0,0.0957,1,9,19561879
1000,1.0,0.0088,1,11,19561880
1000,1.0,0.0137,1,10,19561881
1000,1.0,0.0254,1,10,19561882
1000,0.5,0.0,2,8,19561883
1000,0.5,0.0107,2,10,19561884
1000,1.0,0.0098,1,11,19561885
1000,1.0,0.0107,1,8,19561886
1000,1.0,0.0107,1,9,19561887
1000,1.0,0.0088,1,9,19561888
1000,1.0,0.0264,1,10,19561889
1000,1.0,0.0293,1,10,19561890
1000,1.0,0.0078,1,9,19561891
1000,1.0,0.0176,1,9,19561892
1000,1.0,0.0,1,8,19561893
1000,0.5,0.0166,2,8,19561894
1000,1.0,0.0,1,8,19561895
1000,0.5,0.0,2,9,19561896
1000,1.0,0.0371,1,7,19561897
1000,0.5,0.0,2,12,19561898
1000,1.0,0.0117,1,12,19561899
1000,1.0,0.0,1,11,19561900
1000,1.0,0.0684,1,13,19561901
1000,1.0,0.0557,1,7,19561902
1000,0.5,0.0,2,11,19561903
1000,1.0,0.0098,1,11,19561904
1000,1.0,0.0,1,9,19561905
1000,0.5,0.0342,2,9,19561906
1000,0.5,0.0,2,8,19561907
1000,1.0,0.0,1,6,19561908
1000,1.0,0.0,1,8,19561909
1000,1.0,0.0088,1,7,19561910
1000,1.0,0.0107,1,10,19561911
1000,1.0,0.0537,1,11,19561912
1000,1.0,0.0225,1,8,19561913
1000,0.5,0.0117,2,9,19561914
1000,1.0,0.0,1,7,19561915
1000,1.0,0.0,1,9,19561916
1000,1.0,0.0186,1,12,19561917
1000,1.0,0.0,1,8,19561918
1000,1.0,0.0,1,7,19561919
1000,1.0,0.0273,1,8,19561920
1000,1.0,0.0195,1,11,19561921
1000,1.0,0.0,1,7,19561922
1000,1.0,0.0,1,12,19561923
1000,1.0,0.0645,1,8,19561924
1000,0.5,0.0,2,8,19561925
1000,1.0,0.0215,1,9,19561926
1000,1.0,0.0,1,10,19561927
1000,1.0,0.0107,1,12,19561928
1000,0.5,0.0518,2,10,19561929
1000,1.0,0.0,1,7,19561930
10000,0.5,0.0128,2,12,19561831
10000,0.5,0.0079,2,12,19561832
10000,0.5,0.0,2,10,19561833
10000,1.0,0.1015,1,18,19561834
10000,1.0,0.0137,1,16,19561835
10000,1.0,0.019,1,13,19561836
10000,0.25,0.0181,4,14,19561837
10000,0.25,0.0123,4,15,19561838
10000,0.5,0.0087,2,10,19561839
10000,0.5,0.0032,2,11,19561840
10000,1.0,0.0343,1,12,19561841
10000,0.5,0.0175,2,11,19561842
10000,0.5,0.0211,2,13,19561843
10000,0.5,0.0198,2,13,19561844
10000,0.5,0.0111,2,12,19561845
10000,1.0,0.0237,1,12,19561846
10000,0.5,0.0095,2,12,19561847
10000,0.5,0.0066,2,14,19561848
10000,0.5,0.0113,2,13,19561849
10000,0.5,0.0055,2,12,19561850
10000,0.5,0.0126,2,13,19561851
10000,0.5,0.0117,2,13,19561852
10000,0.5,0.006,2,12,19561853
10000,0.5,0.0204,2,12,19561854
10000,0.5,0.0107,2,11,19561855
10000,0.5,0.0055,2,9,19561856
10000,0.5,0.0082,2,14,19561857
10000,0.5,0.0055,2,11,19561858
10000,0.5,0.0081,2,12,19561859
10000,0.5,0.0114,2,12,19561860
10000,0.5,0.0052,2,11,19561861
10000,0.5,0.0161,2,15,19561862
10000,0.5,0.0021,2,13,19561863
10000,0.5,0.0074,2,10,19561864
10000,0.5,0.0088,2,11,19561865
10000,0.5,0.0093,2,12,19561866
10000,0.5,0.0137,2,10,19561867
10000,1.0,0.0259,1,13,19561868
10000,1.0,0.0033,1,10,19561869
10000,1.0,0.0217,1,15,19561870
10000,0.5,0.0093,2,10,19561871
10000,0.5,0.0109,2,13,19561872
10000,1.0,0.0011,1,11,19561873
10000,0.25,0.0127,4,13,19561874
10000,1.0,0.0389,1,13,19561875
10000,1.0,0.0129,1,12,19561876
10000,0.5,0.008,2,12,19561877
10000,0.5,0.0281,2,14,19561878
10000,0.5,0.0102,2,11,19561879
10000,0.5,0.0093,2,13,19561880
10000,0.5,0.0295,2,16,19561881
10000,1.0,0.0092,1,12,19561882
10000,0.5,0.008,2,12,19561883
10000,0.5,0.0233,2,13,19561884
10000,0.5,0.0109,2,12,19561885
10000,1.0,0.0051,1,9,19561886
10000,0.5,0.014,2,11,19561887
10000,0.5,0.0072,2,12,19561888
10000,0.5,0.0343,2,13,19561889
10000,0.5,0.0053,2,11,19561890
10000,1.0,0.0125,1,12,19561891
10000,0.5,0.0102,2,14,19561892
10000,0.5,0.02,2,15,19561893
10000,0.5,0.0045,2,13,19561894
10000,1.0,0.0081,1,10,19561895
10000,1.0,0.01,1,11,19561896
10000,0.5,0.0187,2,14,19561897
10000,0.5,0.0756,2,14,19561898
10000,0.5,0.0436,2,14,19561899
10000,0.5,0.0028,2,9,19561900
10000,0.5,0.0452,2,15,19561901
10000,0.5,0.0106,2,14,19561902
10000,0.5,0.0135,2,13,19561903
10000,0.5,0.0061,2,11,19561904
10000,0.5,0.0,2,11,19561905
10000,1.0,0.0097,1,12,19561906
10000,0.5,0.0678,2,16,19561907
10000,0.5,0.0078,2,14,19561908
10000,0.5,0.0011,2,12,19561909
10000,0.5,0.0108,2,13,19561910
10000,0.5,0.0155,2,12,19561911
10000,0.5,0.0009,2,11,19561912
10000,0.5,0.0045,2,10,19561913
10000,1.0,0.0057,1,12,19561914
10000,0.5,0.0033,2,13,19561915
10000,0.5,0.0046,2,14,19561916
10000,0.5,0.0032,2,11,19561917
10000,0.5,0.0149,2,13,19561918
10000,0.5,0.0239,2,14,19561919
10000,0.5,0.0058,2,12,19561920
10000,0.5,0.0105,2,10,19561921
10000,0.5,0.0239,2,11,19561922
10000,0.5,0.0168,2,13,19561923
10000,0.5,0.0218,2,11,19561924
10000,0.5,0.0127,2,11,19561925
10000,0.5,0.0081,2,12,19561926
10000,0.5,0.0043,2,12,19561927
10000,0.5,0.0113,2,13,19561928
10000,0.5,0.0117,2,11,19561929
10000,1.0,0.0101,1,12,19561930
